昆仑万维,润泽科技,阳光电源,通威股份,晶盛机电,天赐材料,藏格矿业,康龙化成,泰格医药,卓胜微,圣邦股份,北方华创,四川路桥,云铝股份,赛力斯,长安汽车,拓普集团,德赛西威,三七互娱,兖矿能源,潞安环能,山西焦煤,智飞生物,沪电股份,亿纬锂能,国轩高科,天齐锂业,赣锋锂业,华友钴业,中远海控,中远海能,同花顺,天孚通信,新易盛,中际旭创,合盛硅业,index,date
互联网服务,互联网服务,光伏设备,光伏设备,光伏设备,化学制品,化肥行业,医疗服务,医疗服务,半导体,半导体,半导体,工程建设,有色金属,汽车整车,汽车整车,汽车零部件,汽车零部件,游戏,煤炭行业,煤炭行业,煤炭行业,生物制品,电子元件,电池,电池,能源金属,能源金属,能源金属,航运港口,航运港口,软件开发,通信设备,通信设备,通信设备,非金属材料,,
-0.0388743835219029,-0.0219043361645061,0.0423216444981862,0.0126796280642433,0.020599739243807,0.0175359712230216,0.0003869969040248,-0.0148345378470902,0.0057306590257879,-0.0154061624649859,-0.0137281292059219,-0.005631324241091,-0.0042979942693409,-0.0203720106288749,0.037121557888331,-0.0276434001382169,0.0065252854812398,0.0242692648361382,-0.031231925968768,-0.0217530390275112,-0.0078413284132839,-0.0090634441087613,-0.0571376079367995,-0.0259042033235582,0.0020698576972832,-0.0059553349875929,0.0042703304864464,-0.0096516007532956,0.0055001718803713,-0.0401785714285715,-0.015075376884422,-0.0272365388644458,-0.0269005847953216,-0.0208056662239928,-0.0130464954892435,0.0020416496529196,9.0,976.0
0.0685179595532747,0.0329067641681901,0.0172356645674511,0.0162771285475793,-0.0015329586101175,0.0561201944321696,0.0038684719535782,0.0490347490347491,0.0278795278795278,0.0112124508409336,0.0030021834061135,0.0256614458897441,-0.0028776978417266,-0.0090415913200723,0.0007334604664808,0.0248756218905472,0.012039824033341,0.00103770321688,0.0304477611940299,-0.0183126226291693,-0.0232450023245002,-0.0223577235772358,-0.0118862042088854,0.0010035122930256,0.0542215336948102,0.0449326010983524,0.0809761508596782,0.0392203470406464,0.0266666666666666,-0.0058139534883719,0.0110544217687076,0.0427884270227583,0.0339972527472527,0.0343580470162747,0.0340317817465898,0.0118174409127953,10.0,977.0
-0.0415254237288135,-0.0190265486725663,0.0115672857608342,0.0312114989733058,-0.0017911975435005,-0.0004184100418409,0.015028901734104,-0.014354066985646,-0.0190061373985349,-0.0038063715349606,-0.0289795918367345,-0.0025882149943922,0.0101010101010101,0.0200729927007299,-0.0285839929639402,-0.0131761442441054,0.0011439029970257,-0.022892190739461,-0.0318655851680186,0.0059960026648899,0.0,0.0041580041580042,-0.0163675803589035,-0.0150375939849624,-0.0139603232916972,-0.0028666985188723,-0.0285616555498546,-0.0237877401646843,-0.0123210123210123,0.0222222222222221,0.048780487804878,-0.0206540447504303,-0.0362005978080371,-0.0371503496503495,-0.0274717802257581,0.0050342327829238,11.0,978.0
0.0055997642204537,-0.0184934596301308,-0.0086970526654857,-0.0131421744324969,-0.0143552935144833,-0.0284637923817496,-0.027714502657555,-0.0063480209111277,-0.008678102926337,0.0120441897167538,0.0007005744710661,-4.3248853905386575e-05,0.0014285714285713,-0.0152057245080501,0.0055832201599517,0.0154602951510891,-0.0162248628884826,-0.037397223941296,0.0071813285457809,0.0072847682119205,0.0047596382674914,0.0124223602484472,-0.0306736166800321,0.0122137404580153,-0.0211127670144063,-0.0028749401054145,-0.0100352112676056,-0.0253045923149015,-0.0316925151719488,0.0354691075514874,0.0842020850040095,-0.0033743409490333,0.0103376981392142,0.0599182932364956,0.013145014683261,-0.0298537367261069,12.0,979.0
-0.0137749120750292,-0.0032169117647058,0.0203086921202275,0.0137207425343017,0.0169050715214564,0.0215424386040499,0.0031237797735259,0.0,0.0118078175895766,0.0066480630334866,-0.0060207224866984,0.0519873707884606,-0.0085592011412267,-0.005449591280654,-0.0100540216086434,0.0339100346020762,-0.0051103368176538,-0.0084496693607641,0.007724301841949,0.0124917817225509,0.0018948365703457,-0.00920245398773,-0.0045501551189245,0.017094017094017,0.0164932758183202,0.0091302258529553,0.0087142094967098,0.0033653846153847,0.0045264623955432,-0.0088397790055249,-0.0036982248520709,-0.0987514989066798,-0.0066507503410641,0.0201284796573875,-0.0157349896480331,0.0130111524163567,13.0,980.0
-0.0202080237741456,-0.0253573075149838,-0.0270700636942674,-0.0302547770700637,-0.0375959079283887,-0.0354280894137494,-0.0210198520825224,-0.0458474257797819,-0.0348088531187124,-0.0369343660823481,-0.0284547119312578,-0.0070303827652837,-0.0143884892086331,-0.0365296803652966,-0.0263756252842199,-0.0602409638554216,-0.0749474667289283,-0.0628936643201184,-0.0300707547169811,-0.0155844155844155,-0.0174940898345152,-0.0144478844169245,-0.0135050903802204,-0.0004943153732082,-0.0511732401397904,-0.0299999999999999,-0.0276798307475317,-0.0347388596070915,-0.0433275563258231,-0.0211817168338909,-0.0482553823311061,-0.0371761759411441,0.0173390557939914,0.0100755667506295,-0.012620950778292,-0.0271151885830784,14.0,981.0
0.0658174097664543,0.0056764427625355,0.0456628477905074,0.0595238095238095,0.0345469040659047,0.0249234805421949,0.002385685884692,0.0252067743205985,0.0314780070877631,0.0149001015916017,0.0172538784978975,0.0557717787346803,-0.0145985401459853,-0.033175355450237,-0.002023976335046,0.0135327635327635,0.0449268046441191,0.0078086389245823,0.0340425531914894,0.0013192612137202,-0.0120307988450433,-0.0073298429319371,0.024641954507161,0.0573689416419387,0.0247303341225995,0.0054000981836033,0.0340888485947417,0.0275502606105733,0.0181159420289855,0.001138952164009,0.0280811232449298,0.0265810437327265,0.1004049949375631,0.0887364921030757,0.109643516545945,0.0391869237217101,15.0,982.0
-0.0355719977233921,0.0094073377234242,-0.0158084207231178,-0.0244091437427352,-0.0074492679167736,-0.0085324232081912,-0.0063466878222927,-0.025355359200922,-0.0232417138237671,-0.00684017350684,-0.0019954389965792,-0.0198831326718695,-0.0014814814814814,-0.0049019607843135,-0.0324492979719187,-0.0133520730850317,-0.0400966183574877,-0.0107885445272655,0.0511463844797177,-0.0276679841897232,-0.0170482221139796,-0.0348101265822784,-0.0034943473792394,0.0346117867165576,0.0210526315789474,-0.0029296874999998,-0.0163072067332982,-0.0164251207729468,0.0024911032028469,0.0011376564277589,-0.0349013657056145,-0.0426003642410326,-0.0153350713080815,-0.0286314182095819,0.0106233201075129,-0.0044363783020771,16.0,983.0
-0.0578341693714959,-0.0694315004659833,-0.0170165394402035,-0.005957108816521,-0.0287267080745341,-0.0632530120481927,-0.0359281437125749,-0.037839968466693,-0.0370370370370369,-0.1033932471023013,-0.0381319622964867,-0.0020006402048655,-0.0311572700296736,-0.0610837438423645,-0.0346662366978395,-0.0441595441595441,-0.0463009562154002,-0.0366845131865952,-0.0794183445190155,-0.0223577235772357,-0.0242814667988106,-0.0295081967213114,-0.0237211221122112,-0.0253164556962026,-0.0301734976112648,-0.0352595494613126,-0.0436720142602495,-0.0392927308447937,-0.0468583599574015,-0.0193181818181817,-0.0416666666666667,-0.0356463485236953,0.0280330166640712,0.0288858321870701,0.0054457953394124,-0.0182296941462426,17.0,984.0
0.1230817413091136,0.0135202804206309,0.0454618993690341,0.012784658409908,0.0173194777511322,-0.0022967386311437,0.0157349896480332,0.0098320360507988,0.0139664804469272,-0.025480093676815,-0.0117297698589456,-0.0008419533317295,0.0091883614088821,0.0251836306400838,0.0292299983297144,0.0,0.0218997361477573,-0.0023672293124741,0.0808019441069258,0.0166320166320166,0.0319959370238698,0.0337837837837837,0.0137333615043313,0.0292207792207792,-0.0124449053668653,-0.0269035532994922,0.0108108108108107,0.0058793456032721,0.0026070763500931,0.0139049826187716,0.0090237899917966,0.057204116638079,0.0421148310861991,0.0435446906035141,0.0216651971281016,-0.011347225087683,18.0,985.0
-0.0105967651979922,0.0029644268774704,-0.0246053853296193,-0.0102564102564103,-0.0392875851231011,-0.0239410681399631,0.0044843049327354,-0.0036511156186612,0.0008476372112735,0.0115351340959339,-0.0100661057692308,0.0085470085470085,0.0470409711684371,0.0317297850562947,0.0011359948068809,0.003725782414307,-0.0049057578104827,0.0013411740431239,-0.012928611579539,0.0368098159509202,0.0265748031496062,0.0174291938997821,0.0068778657774073,-0.0063091482649842,-0.0136518771331058,-0.0104329681794471,-0.0051631938041672,-0.0043202033036848,-0.0014858841010402,0.0274285714285713,0.0284552845528454,0.0314756226170196,-0.0152638464893154,-0.022510980966325,-0.0027123659228208,-0.0154424040066778,19.0,986.0
0.0301578354002254,0.0330049261083742,0.0090433127082341,0.0063770426464726,0.0272628135223556,0.0070754716981134,0.0219155844155842,0.021172638436482,0.0224433622697437,0.0007602394754346,-0.0034906662619518,0.0083154292989575,0.0768115942028984,0.0436507936507934,0.0483060463608364,0.0393466963622866,-0.0578619615983393,-0.006181743251597,0.0153758542141229,0.0361604207758052,0.043144774688399,0.0310492505353319,0.0080728627613331,0.0321995464852609,0.022890604205483,0.0173958882445968,0.0131603336422612,0.0160796324655436,0.0286458333333332,0.0344827586206897,0.0316205533596838,-0.0011797090051121,0.0258340714496605,0.0194720089870812,0.0410433922610953,0.0239508266214498,20.0,987.0
0.0051983584131327,-0.0238435860753457,-0.0363207547169811,-0.0011881188118811,-0.0371549893842887,-0.0224824355971897,0.0166799046862589,-0.1303827751196172,-0.1025056947608199,-0.0316209286867343,-0.0138592750533048,-0.0264767391390128,0.0148048452220728,0.0228136882129277,-0.0264419359826812,-0.01,-0.0473698705590746,-0.0458221024258759,-0.0100953449242848,0.0215736040609137,0.0045955882352939,0.0093457943925232,-0.0195071868583163,-0.0681019332161687,-0.0268019776216498,-0.0155440414507772,-0.0221368459568238,-0.0200954534036674,-0.0169981916817359,0.0161290322580642,-0.0015325670498085,-0.0151968503937008,-0.0492157144912936,-0.0477502295684114,-0.0201876261726634,-0.0016559718484786,21.0,988.0
-0.0767555797495916,-0.0503175378602832,-0.0732582803067385,-0.0650277557494052,-0.0515435501653804,-0.06756109247724,-0.0417968749999999,0.0068775790921595,-0.0138440239963082,-0.0343204549911747,-0.0424710424710425,-0.0235084306095979,0.0053050397877985,-0.0046468401486987,-0.0425667090216009,-0.0389610389610388,-0.037872217403874,-0.0255323772272926,-0.0481586402266287,0.0173913043478259,0.0013723696248857,0.0041152263374484,-0.0295287958115182,-0.089108910891089,-0.0499999999999999,-0.0368421052631579,-0.0709073900841908,-0.051012560881825,-0.0478292862398822,-0.0042328042328041,0.0107444359171144,-0.0394179259614615,-0.1030724988648402,-0.1407907425265189,-0.1050781723427463,-0.0657267261040844,22.0,989.0
-0.0014740566037737,0.0205761316872428,-0.0061619718309857,-0.0203562340966919,-0.042720139494333,-0.0323741007194245,-0.0118222584590298,0.0168488160291437,-0.0044454843238185,-0.0311738424045492,-0.0249999999999999,-0.0512618296529968,-0.017150395778364,-0.027077497665733,-0.0300265428002655,-0.0307807807807808,0.01171875,-0.0107035343962537,-0.0458333333333332,-0.0079365079365079,-0.0050251256281407,-0.0092213114754098,-0.027190332326284,0.0,-0.034618632141852,0.0109289617486338,-0.0124848973016511,-0.0232306861156134,-0.0386398763523956,-0.0148777895855473,-0.0235383447228549,-0.0114033627434659,0.0016874789065137,-0.0383838383838383,-0.0254604550379199,-0.0337328007101642,23.0,990.0
-0.1257750221434898,-0.0246975806451612,-0.0203720106288751,-0.0303030303030303,-0.0273224043715846,-0.0238980350504514,-0.0218646864686468,-0.0640394088669951,-0.0592244418331373,-0.0344827586206896,0.0264681555004133,-0.0069562934768342,0.0026845637583892,-0.0153550863723608,-0.0340345476312639,-0.0348567002323779,-0.0130680130680131,-0.0508283556857883,-0.025577043044292,-0.003076923076923,0.0151515151515151,0.0020682523267838,-0.0255102040816326,-0.0056935817805382,-0.0005830903790086,0.0054054054054055,-0.0793230016313213,-0.0810287610619469,-0.0385852090032153,-0.0075512405609493,-0.0194401244167963,-0.0499284331060031,0.0128032345013475,-0.0137721755368814,0.0159811006114509,-0.0096463022508038,24.0,991.0
0.0415400202634246,-0.0284237726098192,0.0280289330922243,0.0633928571428572,0.0243445692883894,-0.0201305767138192,-0.0088570223534374,0.0081339712918662,0.0102423182613038,0.0169344333478072,0.0132151490733278,0.0345404881487356,-0.0066934404283801,-0.0116959064327484,0.0285056657223796,-0.0016051364365972,0.0150466445982546,0.0083115649489433,0.0262483994878361,-0.0092592592592591,-0.0090456806874716,-0.0072239422084623,0.0159344411563853,0.0426861009890682,-0.0250875145857643,-0.0295698924731183,0.0006644518272425,0.0183569064098707,-0.0004180602006689,-0.0054347826086955,-0.0198255352894528,0.0218007798652959,0.1483699268130407,0.0726627218934912,0.0805635344002189,0.0092764378478664,25.0,992.0
-0.0324254215304798,-0.0138297872340426,-0.0158311345646438,-0.0293870696893366,-0.0539305301645337,-0.042754025541366,-0.0217021276595745,-0.0811580446131942,-0.0613254203758654,-0.0469684030742955,-0.0025449339907746,-0.0178860403713482,0.0040431266846361,-0.0266272189349113,0.0015493200206575,-0.0345659163987137,-0.0465461013934183,-0.0330899670277908,-0.0162195882719901,0.0018691588785044,0.0050205385668644,0.0135135135135135,-0.028008066323101,0.0029955067398901,-0.0335128665469779,-0.0382271468144045,-0.0520141655599822,-0.0437352245862885,-0.0422417398578001,-0.005464480874317,-0.0153721682847896,-0.0433651344319166,0.0066628041714946,0.0006619593998236,-0.010886075949367,-0.0121783088235294,26.0,993.0
-0.0821045576407506,-0.0560949298813375,0.0089365504915102,-0.0082179930795848,-0.0193236714975846,-0.052784222737819,-0.0073945193562418,-0.0206611570247933,-0.017913593256059,-0.023073476702509,0.0173815978312867,0.041410111872344,-0.0013422818791946,-0.0324214792299897,-0.041423169474046,-0.0466278101582015,-0.0422885572139302,-0.0293508707830958,-0.0513633481293595,0.0373134328358208,0.010899182561308,0.0338461538461538,0.0663900414937759,0.011448481831757,-0.0238390092879255,-0.0420506912442396,-0.0534671958907307,-0.0475896168108775,-0.0611353711790392,0.0032967032967035,-0.0476581758422349,-0.0358114233907524,0.045179856115108,0.0180815876515987,0.0197082160225237,0.0172133054198648,27.0,994.0
0.1391018619934281,0.0771428571428571,0.0531443755535872,0.0562581770606192,0.0686371100164202,0.0642988364972443,0.065293602103418,0.0817510548523208,0.0780579399141629,0.0828938316899794,0.0462382445141065,0.0418453595369947,0.0188172043010752,0.0638743455497381,0.1005917159763314,0.0951965065502182,0.0714285714285714,0.0813048933500628,0.0808823529411766,-0.0197841726618703,-0.0251572327044026,-0.0297619047619048,0.0894941634241246,0.1023622047244092,0.0691405011100538,0.0763680096211665,0.0725209669462259,0.0804672290720309,0.071627906976744,0.017524644030668,0.0232959447799827,0.1212035731076635,0.1091685022026429,0.1186917912064109,0.1154618473895581,0.0468785730619711,28.0,995.0
0.0054487179487179,-0.0010610079575598,0.0124474348191756,0.0202312138728324,0.0036877688998155,0.0040276179516685,0.0411353352529824,-0.0004875670404681,0.0432943518288131,0.0077289571201695,-0.0008988764044943,-0.0075533530493165,-0.0013192612137202,0.014763779527559,0.1005213424568263,0.0374800637958532,0.0227272727272727,0.0009282896263633,-0.0043290043290042,0.0097859327217124,0.0193548387096775,0.0316973415132924,0.0105158730158729,0.021875,-0.0011865915158706,0.011731843575419,-0.0029898804047836,-0.0060060060060058,0.0230034722222223,0.001076426264801,0.039629005059022,-0.0157665213015766,-0.0158868065036612,0.0174249757986446,-0.002137713771377,0.0122324159021407,29.0,996.0
0.0465412814791201,0.0610727562400426,0.0034889516530984,0.0149736948603802,0.0284751990202083,0.0389684813753581,-0.0106677202686684,0.0180487804878048,0.0071547817791557,0.0276318554318133,0.0596791123106912,0.004792010631015,-0.0224570673712021,0.0281280310378273,0.0565507031828276,0.0176787086856264,0.0574814814814814,0.0410387201483886,0.0372670807453414,-0.019382192610539,-0.0045207956600362,0.0039643211100099,-0.0104064402120558,0.0698995194408038,0.0305910305910306,0.02263942573164,0.0267589388696654,0.0293051359516616,0.0466694951209165,0.0010752688172042,0.0113544201135442,0.0488241308793455,-0.0351872871736663,0.0418648905803997,0.019167888149735,0.0008631851532152,30.0,997.0
0.1711848918671947,0.0610610610610609,-0.0016556291390729,0.0007974481658692,-0.0062518606728193,0.0011031439602868,0.0123801916932908,0.0095831336847149,-0.006156760596732,-0.0227993047745629,-0.0077826517617093,0.0328630971465213,0.0594594594594592,0.0339622641509436,0.0343281490822473,-0.0075528700906344,-0.0686466797422246,-0.0165924276169264,0.0538922155688623,0.1087090796788139,0.0772025431425975,0.0414610069101677,0.0474206349206349,0.1020824826459778,-0.0014409221902018,0.0102591792656587,-0.0017973489103572,0.009098914000587,-0.0089177138224565,0.0236305048335121,0.0801924619085805,0.0285157202047281,0.2031372549019607,0.2005479452054794,0.2007965482907401,0.0019404915912031,31.0,998.0
-0.0156046814044213,0.032075471698113,-0.0296849087893863,-0.0139442231075698,0.0011983223487117,-0.0027548209366389,0.0027613412228797,0.0227812055054579,0.0169168453657373,0.0036618539443398,-0.0099828864803195,-0.0131926121372033,0.0127551020408163,-0.0009124087591242,-0.0468707667298834,-0.0289193302891933,-0.0186522262334538,-0.0394066357150946,-0.0125000000000001,0.0501392757660168,-0.0113827993254637,0.0066350710900473,-0.0111763591589315,-0.0533530937384215,-0.0072150072150072,-0.0080171031533939,-0.0042763898266936,0.0075625363583478,0.0,0.0052465897166842,0.005939123979213,-0.0126382306477093,-0.0147761842677096,-0.0438156093108169,0.0467108899944719,0.0021519259737465,32.0,999.0
-0.0121532364597094,-0.0009140767824497,0.0100837463681422,0.012929292929293,0.0140634350688211,0.0226519337016575,-0.002360346184107,0.0088167053364267,0.0180412371134022,0.0192848952361095,0.0158455776433303,0.0212330921673482,-0.0151133501259446,0.0182648401826484,-0.0034110289937463,0.0532915360501566,0.0741876149601472,0.0443239420016503,0.0011507479861909,-0.023342175066313,-0.0230277185501065,0.0018832391713747,0.0038314176245208,-0.0590998043052838,0.0206395348837209,0.0070043103448276,0.0354882459312839,0.0204965357967668,0.025766871165644,0.0146137787056368,-0.0088560885608857,0.0145599999999999,-0.0445522717247464,-0.0553699284009546,-0.0600299269430507,0.0150311359244148,33.0,1000.0
0.0205937416421502,0.0997255260750229,0.0047377326565143,0.0103709613083364,0.0035408675125405,0.0118854673149648,0.0205047318611988,0.0073597056117755,0.0006904487917145,0.0075680098179586,-0.011627906976744,0.0098182658247341,-0.0115089514066496,0.0098654708520178,0.0145464917284654,0.0029761904761904,0.0154109589041095,0.0335252285811038,0.0149425287356321,0.0706137968495383,0.0606721955477957,0.0949248120300751,-0.0154580152671754,0.0158069883527456,0.0017089148390772,0.0096308186195825,0.0008731717965508,-0.0016973125884017,0.0131578947368422,0.0267489711934156,0.0104244229337304,0.0113546759186247,0.0054247460757155,0.0090955027791814,0.0304335611948685,0.0065580706579224,34.0,1001.0
0.038784067085954,0.0445091514143094,0.0144829909060288,0.0031583103039873,0.0149955895324906,0.0138814735718098,0.0293663060278208,0.0027397260273973,-0.0048298068077275,-0.0060901339829475,-0.0196556671449068,-0.0052998818011972,0.0025873221216041,-0.0026642984014209,0.1005060444194547,0.0630563798219583,0.1008993816750984,0.0753604193971164,0.0073612684031709,-0.0071029934043632,-0.0098765432098766,-0.0420600858369099,0.0087226206629191,0.0163800163800162,0.0122263292578901,0.0185479597244302,0.0165757906215922,0.0127514876735619,0.0184966548602911,0.003006012024048,-0.0316875460574797,0.0012474660845158,-0.0346688095511421,-0.0016691704222999,-0.0439840058160668,0.0071458596048761,35.0,1002.0
-0.0148839556004036,-0.015531660692951,-0.0192563081009297,-0.0145611963793782,0.0037659327925838,0.0110584518167458,0.0048798798798799,0.0109289617486338,0.01063092211694,0.0200163398692809,-0.0090736133469926,-0.0119978534191965,-0.0283870967741934,-0.0169189670525379,0.0182654234257246,0.0125610607117934,0.0250191473066121,0.0348364818200284,-0.0084317032040471,-0.0316811446090956,-0.0074812967581047,-0.0206093189964158,0.0059569561875481,0.0092667203867848,-0.0042134831460673,-0.0078043704474505,0.0053636558678396,0.0058757694459989,-0.0011591962905718,-0.0289710289710288,-0.0053272450532724,-0.0041270830088769,-0.0036865263408253,0.0127069051997992,0.0088403041825093,-0.0060517529215359,36.0,1003.0
0.0386683738796416,0.0509708737864078,0.0047393364928909,0.0147763578274759,0.0331890331890332,0.0125000000000001,-0.0018677624206201,0.0112612612612612,0.0114337983077978,0.0296355626752102,0.0505095259193619,0.0375169738118332,0.0053120849933598,0.0153985507246379,0.0988459608630205,0.0323914541695382,0.0216687422166874,0.0504465600157031,0.0521541950113377,-0.0026385224274406,0.0209380234505862,-0.0018298261665141,0.0131805157593123,0.0614770459081837,0.0197461212976022,0.0136339800734135,0.0251813913785745,0.018636995827538,0.0193423597678916,0.0072016460905348,0.0022953328232593,0.0419110172804753,0.1194795894008116,0.0496945682681195,0.0868745877697163,0.0102876338442157,37.0,1004.0
